duration,packet_count,byte_count,avg_packet_size,packet_rate,byte_rate,iat_mean,iat_std,iat_min,iat_max,syn_count,rst_count,ack_count,fin_count,urg_count,unique_dst_ports,src_port,dst_port,label
0.1785950838859489,4578,224322,49.0,25633.40434904422,1256036.8131031666,0.0001006318926469839,0.00010272176324118497,7.185053057082648e-09,0.0010492546207097368,3533,3,8,0,0,1,44499,443,ddos
0.339907397366401,3591,204687,57.0,10564.642099062952,602184.5996465883,9.861503406779236e-05,0.00010023676652307117,3.251629732432567e-09,0.000948787602943329,3560,3,1,0,0,1,61766,80,ddos
1.5273053711827933,26,24960,960.0,17.023445664873673,16342.507838278727,0.04250284556085931,0.034776456858951504,0.0032647307096690006,0.13298850262311407,1,0,17,1,0,2,57847,53,normal
2.3788206399094483,12,11544,962.0,5.044516513215048,4852.8248857128765,0.05734851536754577,0.05585369369158471,0.002392584758659955,0.18383729409659116,2,1,5,1,0,1,56020,53,normal
0.6844563025051041,6,5526,921.0,8.766081893088064,8073.561423534107,0.07542620133060199,0.04043441229669611,0.027558064157868906,0.14362485857151375,2,1,2,1,0,1,53468,443,normal
1.3675765626391225,45,7785,173.0,32.90492191030232,5692.551490482302,0.060152219880758986,0.0482004539202758,0.0016747814910428663,0.179047861245891,1,1,22,0,0,1,18849,22,normal
0.08525369922945486,2366,141960,60.0,27752.46143433686,1665147.6860602116,9.962385959483682e-05,0.0001002749973399903,1.0686996134575713e-08,0.0009360288937542479,2294,0,2,0,0,2,61674,443,ddos
0.1103894574437825,4464,232128,52.0,40438.64426341039,2102809.50169734,0.00010125408627888133,0.00010145199025460085,7.349124117855472e-09,0.0007766503114840197,3664,1,3,0,0,1,43600,443,ddos
0.17815189230985218,1522,86754,57.0,8543.271588453568,486966.48054185347,9.694548592432817e-05,9.702001297069243e-05,1.1333091123740725e-07,0.0006205841480813188,1481,3,3,0,0,1,65037,53,ddos
4.150017854472017,12,11988,999.0,2.8915538247790726,2888.6622709542935,0.03767396885494486,0.03611907316037129,0.0049847690936178765,0.12399914882204775,1,1,6,1,0,1,35507,25,normal
4.0069190268131845,102,6222,61.0,25.455967369803197,1552.814009557995,0.05471364190451072,0.026386059743708497,0.010002471835029371,0.09978934128691933,41,29,10,4,2,860,61682,948,intrusion
4.30166877878485,221,18564,84.0,51.375410652241996,4315.534494788328,0.057344928041477256,0.02698860776246249,0.010382180093164967,0.09945196750975838,105,85,7,2,1,221,33024,987,intrusion
0.47117842325325376,2427,145620,60.0,5150.9149829968155,309054.89897980896,0.00010190329019587975,0.00010141429671083273,1.0299436652103949e-07,0.0007317020966770049,2081,3,8,0,0,1,55494,80,ddos
0.5085924307965124,69,70035,1015.0,135.66855466554685,137703.58298553005,0.04755335169673684,0.059841523866617924,0.0012667657582704787,0.3669679749129645,2,1,34,1,0,2,53608,80,normal
0.4281405710938433,38,7714,203.0,88.7558959967633,18017.44688734295,0.05714467185423426,0.05264969619048535,0.00019431235046856325,0.17833329564157702,1,0,25,0,0,2,51263,80,normal
2.5883275137226467,50,36900,738.0,19.31749353005478,14256.310225180427,0.05266965679000447,0.038699634608855844,0.0005197986430311934,0.1510553306868837,2,1,25,0,0,1,26841,53,normal
2.9247418732834918,51,28764,564.0,17.437436262621127,9834.714052118316,0.046622805994914446,0.04193865382836112,0.00034325228978785837,0.17909193287080802,1,1,29,0,0,2,38272,443,normal
0.24068837144339178,2256,99264,44.0,9373.115894510904,412417.0993584798,0.00010124636034290414,9.881045081092263e-05,8.941692470467301e-08,0.0008430935644292823,2097,0,7,0,0,1,48614,80,ddos
0.3920454704350785,1442,66332,46.0,3678.144778460821,169194.65980919776,9.885022117950748e-05,9.741332723108074e-05,5.713832422383432e-08,0.0005886078087318693,1365,1,0,0,0,1,57663,443,ddos
3.22404689424447,168,14952,89.0,52.10842320560275,4637.649665298644,0.054609969806587375,0.02652659596134317,0.01058787862595618,0.09862935465251359,98,67,6,1,2,736,36987,579,intrusion
3.131002464167331,20,15880,794.0,6.387730520460917,5071.858033245969,0.033280134407756096,0.049962024431798056,0.000719322370602739,0.1843704398099662,2,1,11,1,0,1,65285,25,normal
1.8273009184241078,56,25424,454.0,30.646293358345847,13913.417184689015,0.06181699091023657,0.05300280331868079,7.22819356363228e-05,0.18724241399297736,1,0,37,0,0,2,33415,25,normal
2.756653767634876,40,43680,1092.0,14.510346010670307,15845.297843651977,0.05100943670579326,0.054410776469228456,0.0009701189619436154,0.24481287769284915,1,1,16,0,0,2,21067,443,normal
2.885191837275903,35,44695,1277.0,12.130909129787977,15491.170958739247,0.050727305079169394,0.0456292351605529,0.001915991430291501,0.187426066284411,2,1,20,0,0,2,29439,53,normal
3.183555432020706,45,59400,1320.0,14.135139456779315,18658.384082948694,0.05024367272835615,0.047482817277429805,0.0023659252308835537,0.18118225293559528,1,0,29,0,0,1,60231,21,normal
3.581731536314589,58,24476,422.0,16.19328512255804,6833.566321719494,0.05247304728668159,0.04627636685711966,0.0007391779041938024,0.2136619811173616,2,1,37,0,0,1,17175,53,normal
2.4194456704271685,61,82838,1358.0,25.212386765118005,34238.42122703025,0.05547835063015572,0.05121526497526476,0.00038880192603362276,0.23966856641820444,2,0,39,1,0,2,5351,25,normal
0.04153049062525889,1469,67574,46.0,35371.60235488652,1627093.70832478,0.0001008947570100293,9.918639064682905e-05,7.090068814552968e-08,0.0008514252927939911,1297,2,6,0,0,1,40132,80,ddos
3.9938431015569824,74,72446,979.0,18.52851955329728,18139.420642678037,0.050702804351256986,0.0497268458587575,1.3230248650814391e-05,0.24102039686512758,1,1,34,1,0,2,34007,53,normal
0.0426319670336148,4620,240240,52.0,108369.38385594981,5635207.96050939,9.903264670872249e-05,9.93786589207745e-05,3.5469190414132334e-08,0.0011155781969791403,4101,1,2,0,0,2,22458,53,ddos
0.395856726679733,2976,130944,44.0,7517.871490933957,330786.3456010941,9.994549109033373e-05,9.662869205660963e-05,1.3510578511811761e-08,0.0008119700933507703,2216,2,5,0,0,2,17170,443,ddos
4.29590119293394,73,22119,303.0,16.992942044401104,5148.861439453534,0.05418445364083314,0.05389268622056965,0.0011848226269150653,0.30369160258183864,1,1,37,0,0,2,15871,22,normal
0.4202347273542468,1949,85756,44.0,4637.88419455645,204066.9045604838,9.87619407970655e-05,9.91695860088098e-05,3.205495131388714e-09,0.000833387159310402,1901,2,3,0,0,2,50908,53,ddos
0.4032720935084276,1239,60711,49.0,3072.367317115404,150545.9985386548,9.991183548585388e-05,0.00010199080474570062,4.326029236229674e-09,0.0007578733703650093,1193,3,6,0,0,1,47532,80,ddos
4.728818904830837,34,10370,305.0,7.189956030091677,2192.9365891779617,0.03034007492016185,0.025317148088408684,0.001499206929974365,0.13192994268749444,2,1,23,0,0,1,59668,25,normal
4.347551113528614,11,3718,338.0,2.5301600171578067,855.1940857993386,0.06774461168203763,0.06045665871181108,0.004907519023944113,0.2108426912240726,1,1,6,1,0,2,13506,53,normal
0.03214655129689955,1673,68593,41.0,52042.90763722939,2133759.213126405,0.00010106199575899494,0.00010279479021814121,7.98118473926935e-08,0.0007659843259996125,1308,1,4,0,0,1,52042,80,ddos
0.6215857054393843,28,37184,1328.0,45.04608094262313,59821.19549180351,0.048718325634713414,0.03775607818683478,0.00034245094597441556,0.12762982124385455,1,1,13,0,0,2,50232,25,normal
4.684756887597586,66,80322,1217.0,14.088244402762552,17145.393438162024,0.053610201075705785,0.05395999687361647,0.00012642166711514507,0.21441126111444453,1,0,44,1,0,1,61023,53,normal
4.824418176539153,18,18918,1051.0,3.7310198538619406,3921.3018664088995,0.03713366918753325,0.019081916536324,0.004699946480872565,0.061813665433221254,1,0,8,1,0,2,31619,443,normal
0.12934346682419937,1571,94260,60.0,12145.955559821716,728757.333589303,9.900389358719099e-05,0.00010036570705051585,3.332795409862736e-08,0.0010272604070431068,1564,3,8,0,0,2,32145,53,ddos
0.4987650410587854,3901,163842,42.0,7821.31801322503,328495.3565554513,0.00010149650677711176,0.00010004769782511262,4.740222637957972e-09,0.0007845102399560538,2869,2,0,0,0,1,9563,53,ddos
0.055144711560263016,3001,171057,57.0,54420.44966942042,3101965.631156964,9.991435938662901e-05,9.874009412395507e-05,1.493816308007274e-08,0.0008189981289871807,2692,0,2,0,0,1,43090,80,ddos
0.15131775628016328,3789,185661,49.0,25040.022355239693,1226961.0954067449,9.941265676064271e-05,0.00010150545001890938,5.5079427745501444e-08,0.001216388505176287,2771,4,2,0,0,2,17288,443,ddos
1.7697903428213024,45,33255,739.0,25.426740620735604,18790.36131872361,0.06455048683941937,0.06245107918597062,0.0022302515117700954,0.25089395123875463,2,1,25,1,0,2,53581,21,normal
0.460424669921465,43,18662,434.0,93.39204175861067,40532.146123237035,0.06112175988968972,0.054599861692766344,0.0005424022777218753,0.24286875747672756,1,0,25,0,0,1,50985,53,normal
1.5136599040894503,36,43632,1212.0,23.783413898154343,28825.497644563064,0.045914977353740935,0.05253091809188292,0.000606155292701707,0.24207851324696877,1,1,17,1,0,2,13344,25,normal
3.159904366185545,60,64020,1067.0,18.987916419897402,20260.106820030527,0.03081934544455596,0.025143474536400628,0.0001499502609188511,0.11429757806453462,1,0,40,0,0,1,63884,53,normal
0.07587686537219267,4434,195096,44.0,58436.78410079617,2571218.5004350315,0.00010148870586012944,0.00010052865872697435,1.7923447407746095e-08,0.0008624438298015616,4403,3,2,0,0,1,56407,443,ddos
3.9823698738099247,9,8253,917.0,2.2599608487369656,2072.3840982917973,0.060852327364967033,0.037990406021152744,0.011693167068609164,0.1455169290105208,2,0,4,1,0,1,64193,22,normal
2.314443197509322,76,45372,597.0,32.83727165211359,19603.851176311815,0.04601227897029259,0.043634063423812354,0.00025754365250663905,0.19388592110785477,2,0,41,0,0,1,19269,443,normal
0.4587282319512637,4215,223395,53.0,9188.446898223196,486987.6856058294,0.00010003131357062875,9.869185127101048e-05,6.028168028519844e-08,0.000765459380815632,3980,0,3,0,0,2,6653,443,ddos
0.18577878159996666,1913,91824,48.0,10297.193164498303,494265.2718959186,0.0001022912215825093,0.00010593564034192377,3.9789231026362793e-07,0.0008986058438643173,1590,3,2,0,0,2,6107,80,ddos
1.3479058896941938,79,13193,167.0,58.60943305019843,9787.775319383138,0.04993613081710837,0.04794842779831736,0.00022401282438768555,0.248461833055634,1,1,49,1,0,2,38349,80,normal
3.171402752043401,17,19584,1152.0,5.360404000736439,6175.185408848378,0.04039575717334547,0.030924551995013507,0.002877347960915694,0.12274039733732703,1,0,6,1,0,2,33443,53,normal
4.467238429428462,48,30432,634.0,10.744893239589434,6812.262313899701,0.04778456174309109,0.0465737362594146,0.0002919637193638177,0.24349837168243227,2,1,28,0,0,1,25280,53,normal
4.5841465007540485,19,23579,1241.0,4.144719196228716,5143.596522519836,0.05617038449616585,0.03675490693173442,0.00247994554525803,0.1257976774295496,1,0,7,0,0,2,18142,22,normal
0.29324023846850444,15,9180,612.0,51.152597877903716,31305.389901277074,0.07726608369483197,0.07562908752830892,0.0017015052411339885,0.25269824772105764,1,0,6,1,0,1,37103,21,normal
2.69790582136121,25,4125,165.0,9.266446516426736,1528.9636752104116,0.05582150787801302,0.039031115103484434,1.2078064870913474e-05,0.15531914757172968,2,0,16,0,0,2,31301,80,normal
2.7571282873803047,61,75518,1238.0,22.124469245484175,27390.092925909405,0.04933327393261493,0.04283478886191328,0.0008145978156305882,0.19396613350337003,1,0,24,1,0,2,41731,22,normal
5.041520912315602,134,10184,76.0,26.57928080247771,2020.0253409883062,0.05619289870993574,0.025931017225160433,0.010039595105626454,0.09990099792578834,64,60,11,1,1,482,36000,512,intrusion
2.388337565322734,78,72852,934.0,32.65869998132359,30503.225782556234,0.05124682348851745,0.05824532969155577,0.0012026524261667887,0.2699492168692134,1,0,49,1,0,1,38585,80,normal
0.5963457864579848,27,35721,1323.0,45.27574540329593,59899.81116856052,0.03979241218185813,0.031244565412532056,0.0015894188362330502,0.1505943697768424,2,0,16,0,0,2,45695,22,normal
2.8541467078628524,5,4585,917.0,1.7518370678793642,1606.434591245377,0.08125650631420753,0.03171342962249347,0.04758214370322656,0.1184342585675968,1,0,2,0,0,1,29972,53,normal
4.965317504370161,57,6555,115.0,11.479628432589088,1320.1572697477452,0.04275280467419958,0.03467664403705818,1.9193455962917187e-05,0.1348996443462548,1,0,37,1,0,1,36160,80,normal
0.44721365187808204,2581,154860,60.0,5771.290722367357,346277.44334204146,0.00010076793413376579,0.00010302616066472408,2.6097898352444964e-08,0.000798377864913694,1951,3,8,0,0,2,20987,53,ddos
2.1460963592409272,42,58674,1397.0,19.570416686627887,27339.87211121916,0.06407109388812951,0.10562495117968684,0.0002887222126945977,0.6043969666305815,1,1,28,1,0,2,45591,443,normal
0.36911590144029316,2434,104662,43.0,6594.13477041361,283547.7951277852,0.0001016572355366402,0.00010044004621885338,8.139890309582161e-09,0.0009257137584704579,1942,0,7,0,0,2,24758,53,ddos
0.01211791084726171,4228,257908,61.0,348905.0260635812,21283206.58987845,9.765316617501125e-05,0.00010041970879356806,1.8408934877664823e-08,0.0008603386937660437,4050,0,7,0,0,1,9725,53,ddos
1.9944902292319868,30,25080,836.0,15.041437436147291,12574.641696619135,0.05186291342427175,0.049427018005567425,0.0005672067946851589,0.1788358707027161,2,1,16,1,0,2,27773,443,normal
0.012562223482285528,882,47628,54.0,70210.50065251123,3791367.0352356066,0.00010128321317216988,0.00010236417920111967,3.261774422898224e-08,0.0006822403660593097,736,1,2,0,0,1,26644,53,ddos
3.3409280623100353,18,24912,1384.0,5.387724507768708,7456.610718751893,0.04736338253614574,0.04036097990618541,0.0026181204748215448,0.15809318127386718,1,1,7,0,0,1,48592,80,normal
2.654398284813796,54,44226,819.0,20.34359361552558,16661.403171115453,0.048213606811698985,0.053761249342835896,0.0007896110858080142,0.30554758751840594,1,0,34,1,0,1,11347,25,normal
1.9396031992736225,44,55132,1253.0,22.685052291354186,28424.370521066794,0.053037043877514796,0.059679321624111346,0.0006929303394650304,0.30198625614918917,2,0,28,0,0,2,21972,21,normal
0.3997212061246042,4135,260505,63.0,10344.710104549733,651716.7365866333,0.0001016126260606802,0.00010154594900974221,1.7696982413463116e-08,0.001033435512451972,3249,2,7,0,0,1,47082,53,ddos
4.1929733951053905,52,24544,472.0,12.401700440241639,5853.602607794053,0.044620800031005096,0.037625415386742335,0.00021839342738751854,0.1506662365597996,1,0,31,1,0,2,10707,22,normal
0.8902704282591726,7,1484,212.0,7.8627794182580475,1666.9092366707062,0.057750360398793714,0.03836224958115525,0.0203151708242474,0.13096103253385769,1,0,3,1,0,2,12773,25,normal
1.954538346231726,45,19350,430.0,23.023339545503546,9900.036004566524,0.04741887186301126,0.04200179381345397,0.002555145827417461,0.1601943155242448,2,0,26,0,0,2,42705,443,normal
3.0256636530623684,13,897,69.0,4.2965780372984606,296.46388457359376,0.060086236838135874,0.0582295409933053,0.010719072949301602,0.1800747769381136,1,1,6,1,0,1,27052,80,normal
0.3781277269895455,2122,120954,57.0,5611.860354421111,319876.0402020033,9.890284117382108e-05,9.906111507329035e-05,6.090706679505047e-09,0.0007490613718753797,1542,3,2,0,0,2,11312,80,ddos
2.422347653224129,35,7070,202.0,14.448793076177662,2918.6562013878874,0.04848326328004509,0.04241318279798548,0.0024323169090145354,0.1892071932738827,1,0,24,1,0,1,20192,21,normal
3.2202315166462463,22,27456,1248.0,6.83180693259974,8526.095051884475,0.056156994132570644,0.06912216874076532,0.0015938641784801284,0.31373942549010525,2,0,10,1,0,2,44277,25,normal
2.40460120554985,29,36801,1269.0,12.060211869256172,15304.408862086082,0.05350965263092392,0.03885417523817561,0.0012775665144550204,0.13775808220330177,1,1,17,0,0,2,28738,80,normal
0.42266119117608864,4106,238148,58.0,9714.636890542815,563448.9396514833,0.00010367924599936149,0.00010305677219254798,6.057562400487731e-09,0.0009063293684505938,3073,3,8,0,0,1,42624,80,ddos
3.951646067497241,11,10604,964.0,2.7836501073505313,2683.4387034859124,0.04005642319850363,0.03917246551577518,7.318223874913501e-05,0.11438236286223775,2,0,7,0,0,2,31639,443,normal
4.778150646218136,36,7308,203.0,7.5342957276773355,1529.4620327184991,0.04577353436752713,0.041761876363486404,0.00016319814772975324,0.16230905862214495,2,1,22,0,0,1,50869,22,normal
4.56661724277373,59,16048,272.0,12.919847857484074,3514.198617235668,0.04328923551512909,0.04546218588903701,0.00199578987421407,0.2719372477288278,1,1,27,0,0,2,30275,25,normal
5.918845614016112,188,13536,72.0,31.76295045689432,2286.932432896391,0.054686644636637055,0.025685956475487652,0.01078713949002755,0.09970394779491343,90,73,8,4,1,902,52089,763,intrusion
4.2949509506126,59,3068,52.0,13.737060254805629,714.3271332498927,0.05180955307448683,0.025127561811201675,0.010099412028106993,0.09837821294015207,39,14,4,1,0,71,41894,737,intrusion
0.4640172973047786,3862,204686,53.0,8322.965592947148,441117.1764261989,0.00010132224683629179,0.00010210955768903836,6.948426018299172e-09,0.0009456110131088214,2860,2,1,0,0,2,47313,53,ddos
3.068048648734657,65,4940,76.0,21.18610473364159,1610.1439597567608,0.0452098885473282,0.043215402459375406,0.0008689436620612161,0.1734030678177257,1,1,27,1,0,1,27127,80,normal
8.116468511001763,112,8288,74.0,13.79910485061151,1021.1337589452517,0.05095980324575177,0.025134394773622847,0.010192610327995242,0.09994853631923285,68,41,19,3,0,576,30065,34,intrusion
0.05103044305528497,2344,135952,58.0,45933.365647258346,2664135.2075409843,0.00010148769563067063,0.00010215216349349162,7.853936168222811e-09,0.0008951316121193688,1870,0,9,0,0,2,13516,80,ddos
0.23321128662048188,1751,106811,61.0,7508.212940180305,458000.9893509986,9.76504933900581e-05,0.00010044095277369798,2.470977303055513e-08,0.0007520795039148345,1691,3,1,0,0,2,60352,443,ddos
3.0752328853032456,72,95040,1320.0,23.4128609719586,30904.976482985352,0.05382686202011558,0.0515412709988728,0.0005924276125180753,0.2601439965732117,1,0,35,0,0,1,36125,22,normal
0.8638782026542076,23,18101,787.0,26.6241235504427,20953.185234198405,0.05783043016527007,0.04852604506361987,0.00904302102499673,0.18370913748983086,2,1,13,1,0,1,36696,22,normal
0.3923095741525714,67,70618,1054.0,170.78349450106288,180005.80320412028,0.04294159626053398,0.046075700247643916,3.1246168664021245e-05,0.222605491523476,2,1,36,1,0,2,37158,25,normal
4.568245522891673,180,9360,52.0,39.402435595462705,2048.9266509640606,0.055858563219724676,0.026880008582093544,0.010197771449706638,0.09944515656971054,90,88,18,1,1,369,29591,540,intrusion
1.203128895532153,19,8493,447.0,15.79215665965379,7059.094026865244,0.051700821294763694,0.04809213276285571,0.0018417414491305743,0.21115258479931984,1,1,11,0,0,2,44632,443,normal
4.680969420309971,32,41824,1307.0,6.83619078158408,8934.901351530392,0.04937966652923411,0.040622001771474806,0.0029906812677541494,0.18944094634723377,1,0,14,1,0,1,60310,25,normal
1.825043224721581,8,2600,325.0,4.383457822606058,1424.6237923469687,0.038418925869247555,0.021293666863357968,0.01976224086582945,0.07690109857070195,2,0,4,1,0,2,12157,25,normal
2.240648593561872,13,14547,1119.0,5.801891486845961,6492.31657378063,0.05553123963062274,0.046949218976243726,0.0029691424960289307,0.15823614342300985,2,0,6,1,0,2,15336,25,normal
4.267431434034142,47,32477,691.0,11.013650887313581,7610.432763133685,0.04309661506636576,0.045662138308917494,0.0005917906121237623,0.1711218006142624,2,0,24,0,0,2,11909,53,normal
9.79608697811957,169,13182,78.0,17.25178638955294,1345.6393383851293,0.05210677456367635,0.025408857985658083,0.011341856509953105,0.09972499699207427,73,41,18,4,0,708,56089,565,intrusion
0.16393665480940203,3028,157456,52.0,18470.5489051271,960468.5430666092,0.00010220884227232588,0.00010137261384607714,1.8659034252231866e-08,0.0008607647439924145,2559,1,6,0,0,1,13068,443,ddos
0.23562531676358453,828,39744,48.0,3514.053631303026,168674.57430254525,9.580353734419617e-05,9.851644457355479e-05,1.2553263138776663e-07,0.0006731122983117831,751,3,3,0,0,1,21765,443,ddos
2.7822822845267527,14,14868,1062.0,5.031840254980204,5343.814350788976,0.05130433033810892,0.03789920818544419,0.002568045707703793,0.1316393486812086,2,0,6,0,0,1,24909,443,normal
0.45780455361783334,2903,124829,43.0,6341.1339556560415,272668.7600932098,9.871618837125362e-05,9.929496691473947e-05,8.647718424927484e-08,0.0007661070340191502,2507,2,4,0,0,2,26751,53,ddos
1.6115640790503416,66,27522,417.0,40.95400292049964,17077.819217848348,0.06488098481154692,0.06766292132988039,0.000865741343341961,0.36041624267124245,2,1,37,1,0,1,34416,443,normal
0.36359914189509684,1325,74200,56.0,3644.123011660682,204070.8886529982,9.619366991630848e-05,9.573954637308862e-05,9.023102370000276e-08,0.0006432379449150799,989,3,6,0,0,1,38095,53,ddos
0.5045232391307586,35,5285,151.0,69.37242387546188,10475.236005194743,0.07160079166788662,0.05847856471816979,0.004897314964266063,0.22529588147443863,1,1,22,1,0,1,36083,443,normal
4.286648329563583,72,70848,984.0,16.796339345926754,16527.597916391926,0.05135951344680504,0.044372171775805755,0.0021275991477950145,0.21140383135921473,1,1,49,1,0,2,34200,443,normal
3.067918825610545,50,50150,1003.0,16.29769327095854,16346.586350771415,0.053552325403333316,0.04507666744922771,0.0025239342057083677,0.18511009655511645,2,0,30,1,0,2,6554,22,normal
4.739473430419621,38,14744,388.0,8.017768336056601,3110.8941143899615,0.05424503109166597,0.05620894035743963,0.001673066602877779,0.2795656414944474,2,1,22,0,0,2,17674,25,normal
1.2378995707243772,23,10442,454.0,18.579859419889107,8435.256176629655,0.03291289705865535,0.03196149962015374,0.0027302551113715587,0.13643514587711908,1,1,9,0,0,2,52171,53,normal
4.684646066806753,27,37341,1383.0,5.763509049554369,7970.933015533692,0.05153992887560256,0.06356526023969095,0.0022498931721472992,0.2640089375040929,1,1,18,1,0,2,49735,53,normal
1.4243153158779014,53,53636,1012.0,37.21086153407859,37657.39187248753,0.040388491822664546,0.05303459268215572,0.0009077586067953581,0.3029032168251764,1,1,33,1,0,1,44992,22,normal
4.731608845489392,53,48177,909.0,11.201264037394916,10181.949009991979,0.04940279592404888,0.0419014899007286,0.0003933208433478424,0.17581823500969782,2,0,21,0,0,2,16271,21,normal
1.338921832383479,76,87780,1155.0,56.76208884032367,65560.21261057384,0.052723516649212016,0.05186453986498352,0.0010241476148197448,0.22075494493619155,1,0,39,1,0,1,49887,22,normal
7.828415925299126,279,17577,63.0,35.63939405651078,2245.281825560179,0.05650211621284374,0.026061466771816574,0.010229067913239914,0.09996956230872786,188,65,9,2,1,335,61937,171,intrusion
3.6127149237107083,44,36520,830.0,12.179206200639412,10108.741146530712,0.04636924679824357,0.04419676302717006,0.0006709235524504326,0.1988738071635508,2,1,18,0,0,2,12264,53,normal
1.6311911910711672,29,3422,118.0,17.7784187155623,2097.8534084363514,0.03574790416188224,0.043920853212110256,0.001657217133351401,0.21179404082437087,1,0,16,0,0,1,12081,80,normal
2.1236085113647056,51,28968,568.0,24.01572593397905,13640.9323305001,0.04564761109661257,0.05032541896164321,0.00019935160473304859,0.24497857431642786,1,0,24,1,0,1,25487,21,normal
1.0820595422643342,9,6147,683.0,8.317472050721408,5680.833410642722,0.05303326968729276,0.0551425987463055,8.039138867431583e-05,0.18561296586131207,1,1,3,1,0,1,10326,21,normal
5.741136840258544,68,6392,94.0,11.84434405450223,1113.3683411232096,0.05650641531865108,0.024636142021903354,0.011686208028129707,0.09787772911410395,34,27,2,2,1,388,14942,824,intrusion
1.0695931644325518,71,27477,387.0,66.3803793451386,25689.20680656864,0.049475382121779675,0.05400562746445996,0.000533906388721781,0.2536361639151227,2,0,38,0,0,2,17304,80,normal
0.42697595614483114,1655,69510,42.0,3876.0964784598327,162796.05209531297,9.642793570066738e-05,9.481206345376525e-05,1.5100199887274313e-07,0.0006300073296820075,1517,4,3,0,0,2,5408,443,ddos
3.8978134326074954,55,53240,968.0,14.11047525771571,13658.940049468807,0.04810644903214545,0.04227892964850159,0.00011661127485964213,0.19617575125979095,2,0,25,1,0,2,47348,443,normal
3.0120588442215195,15,20715,1381.0,4.979982389380185,6877.355679734035,0.03895837502309686,0.0343082973843703,0.00010377365884249205,0.13115753514574477,1,1,10,1,0,1,54971,443,normal
3.897477623486779,39,39117,1003.0,10.00647181781884,10036.491233272296,0.04361860100269064,0.03813978879755918,0.0016115257210316044,0.18377436502558253,2,0,17,1,0,2,17536,22,normal
1.6640527366068039,128,8960,70.0,76.92063910246428,5384.444737172499,0.05625507100780523,0.026205213940224997,0.010986798380311608,0.09956535616422788,72,44,16,4,0,45,22433,989,intrusion
4.022732352716604,26,28522,1097.0,6.463268674198983,7090.205735596284,0.0534180025438794,0.05267512843498864,0.0006699244224661668,0.2105474973763174,2,1,11,1,0,2,27256,80,normal
1.3019454850360703,25,3675,147.0,19.202032871067082,2822.6988320468613,0.055256265964786964,0.06922472222853594,0.0009663639142223475,0.22100789729386047,1,1,10,1,0,1,54215,80,normal
2.2752707571241184,31,36642,1182.0,13.624752088486899,16104.456968591514,0.03921068443065326,0.037254338142453304,5.950603169081174e-05,0.11811269506305247,2,0,19,0,0,1,32965,22,normal
4.5450397751688865,10,10490,1049.0,2.2002007671381523,2308.010604727922,0.048066104122506365,0.035416996648577025,0.0062609802793855245,0.1255279031210311,2,0,5,1,0,1,37318,22,normal
